ANTELACION_DIAS,HOTEL_SIZE,ADR,NOCHES,NENES,BEBES,STATUS_BOOL,SEGMENTO_COD,PAIS_AGRUPADO_COD,HABITACION_LIMPIA_COD,GRUPO_TIPO_COD,FUENTE_NEGOCIO_DIRECT SALES,FUENTE_NEGOCIO_E-COMMERCE,FUENTE_NEGOCIO_OTHERS,FUENTE_NEGOCIO_T.O. / T.A.,PAX_TIPO_PAREJAS,PAX_TIPO_SINGLE,TEMPORADA_BAJA,TEMPORADA_MEDIA,DISTANCIA_LARGO,DISTANCIA_MEDIO,DISTANCIA_NO INFO
14,GRANDE,155.4,3,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
287,GRANDE,186.35445544554457,7,1,0,0,0.3659447572876302,0.4405564544781278,0.3975930893786635,0,True,False,False,False,False,False,False,False,False,True,False
40,GRANDE,391.53,2,0,0,0,0.4785470697023485,0.4426721252232782,0.3973135510480495,0,False,True,False,False,True,False,False,False,True,False,False
55,GRANDE,147.64,8,0,0,0,0.375496596876965,0.4426721252232782,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
113,GRANDE,380.3494736842106,3,0,0,0,0.2140428994091968,0.3177865364253255,0.3975930893786635,1,True,False,False,False,True,False,False,False,False,False,False
129,GRANDE,178.86,7,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,1,True,False,False,False,True,False,False,True,False,False,False
237,GRANDE,142.25,4,0,0,0,0.3049146162748641,0.4426721252232782,0.3459754209670617,1,False,False,False,True,False,True,True,False,True,False,False
77,GRANDE,115.4,7,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
86,GRANDE,218.24,5,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
136,GRANDE,134.0,9,0,0,0,0.375496596876965,0.4426721252232782,0.3975930893786635,1,False,False,False,True,True,False,True,False,False,True,False
128,GRANDE,241.9227722772277,4,2,0,0,0.375496596876965,0.4405564544781278,0.3459754209670617,0,False,False,False,True,False,False,False,True,False,True,False
53,GRANDE,425.43,3,0,0,0,0.3823853976768591,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,True,False,False,False,False,False
417,GRANDE,109.36,14,0,0,1,0.375496596876965,0.2471437315444891,0.3464035816116707,0,False,False,False,True,True,False,False,True,False,True,False
91,GRANDE,134.0,14,0,0,1,0.375496596876965,0.3082210965283459,0.3459754209670617,0,False,False,False,True,True,False,True,False,False,True,False
91,GRANDE,180.16,7,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,True,True,False,False,False,False
410,GRANDE,134.0,7,0,0,1,0.3049146162748641,0.4235103291852269,0.3975930893786635,1,False,False,False,True,True,False,True,False,False,False,False
354,GRANDE,162.92673267326734,2,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,True,False
186,GRANDE,266.4693069306931,7,0,0,1,0.4785470697023485,0.4488558862852849,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,True,False
465,GRANDE,134.73267326732673,6,1,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,False,False,True,False,False,True,False
41,GRANDE,193.9821782178218,5,0,1,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,True,False
231,GRANDE,114.0,4,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
88,GRANDE,381.78,5,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,True,False
98,GRANDE,126.0,5,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
188,GRANDE,370.53,5,0,0,1,0.3659447572876302,0.4235103291852269,0.3464035816116707,0,True,False,False,False,True,False,False,False,False,False,False
113,GRANDE,284.383,10,0,0,1,0.3659447572876302,0.3082210965283459,0.3975930893786635,0,True,False,False,False,False,True,False,False,False,True,False
1,GRANDE,595.3,1,1,0,1,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,False,False,False,False,False,False
61,GRANDE,390.14,2,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
233,GRANDE,432.25714285714287,7,0,0,0,0.375496596876965,0.4235103291852269,0.3973135510480495,0,False,False,False,True,True,False,False,False,False,False,False
142,GRANDE,210.62,6,0,0,0,0.3823853976768591,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,True,False,False,False,False,False
7,GRANDE,605.0066666666667,3,0,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
95,GRANDE,295.52899575671853,7,0,0,1,0.3659447572876302,0.4405564544781278,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,True,False
97,GRANDE,286.9963224893918,7,0,0,1,0.3659447572876302,0.4405564544781278,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,True,False
338,GRANDE,245.6405263157895,2,0,0,0,0.3049146162748641,0.3177865364253255,0.3464035816116707,1,False,False,False,True,True,False,False,False,False,False,False
39,GRANDE,109.36,7,0,0,0,0.375496596876965,0.3082210965283459,0.3459754209670617,0,False,False,False,True,True,False,False,False,False,True,False
179,GRANDE,198.76237623762376,7,1,0,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
406,GRANDE,361.05894736842106,2,0,0,0,0.3049146162748641,0.2833681195308087,0.3975930893786635,1,True,False,False,False,False,True,False,False,True,False,False
214,GRANDE,227.6,6,0,0,1,0.3049146162748641,0.4235103291852269,0.359469705872788,1,False,False,False,True,True,False,False,True,False,False,False
412,GRANDE,114.0,6,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
105,GRANDE,54.38,4,3,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,True,False,False,False,False
158,GRANDE,213.8228571428572,7,0,0,0,0.2140428994091968,0.4235103291852269,0.3464035816116707,1,True,False,False,False,False,True,False,False,False,False,False
61,GRANDE,94.0,2,0,0,1,0.3823853976768591,0.4426721252232782,0.3464035816116707,0,False,True,False,False,True,False,True,False,False,False,True
176,GRANDE,184.0,2,1,0,0,0.2140428994091968,0.4426721252232782,0.3975930893786635,1,False,False,False,True,False,False,False,False,False,True,False
28,GRANDE,162.71,7,0,0,0,0.375496596876965,0.4426721252232782,0.3464035816116707,0,False,False,False,True,True,False,False,False,False,True,False
111,GRANDE,114.0,6,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,True
128,GRANDE,1651.5,11,1,0,0,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
63,GRANDE,264.0,2,0,0,0,0.375496596876965,0.2491549324074749,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
59,GRANDE,136.7,2,1,0,0,0.4785470697023485,0.270723535097418,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,True,False
290,GRANDE,109.36,9,0,0,1,0.375496596876965,0.4488558862852849,0.3464035816116707,0,False,False,False,True,True,False,False,False,False,True,False
199,GRANDE,109.36,14,0,0,1,0.375496596876965,0.2219407126844055,0.3975930893786635,0,False,False,False,True,True,False,False,False,True,False,False
54,GRANDE,109.36,10,0,0,1,0.375496596876965,0.2219407126844055,0.3975930893786635,0,False,False,False,True,True,False,False,False,True,False,False
0,GRANDE,368.0,1,0,0,0,0.375496596876965,0.270723535097418,0.3975930893786635,1,False,False,False,False,True,False,False,True,False,True,False
0,GRANDE,368.0,1,0,0,0,0.375496596876965,0.270723535097418,0.3975930893786635,1,False,False,False,False,True,False,False,True,False,True,False
0,GRANDE,368.0,1,0,0,0,0.375496596876965,0.270723535097418,0.3464035816116707,1,False,False,False,False,True,False,False,True,False,True,False
0,GRANDE,368.0,1,0,0,0,0.375496596876965,0.270723535097418,0.3464035816116707,1,False,False,False,False,True,False,False,True,False,True,False
0,GRANDE,368.0,1,0,0,0,0.375496596876965,0.270723535097418,0.3464035816116707,1,False,False,False,False,True,False,False,True,False,True,False
0,GRANDE,368.0,1,0,0,0,0.375496596876965,0.270723535097418,0.3975930893786635,1,False,False,False,False,True,False,False,True,False,True,False
153,GRANDE,134.0,7,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,False,False
10,GRANDE,109.36,12,0,0,0,0.375496596876965,0.2219407126844055,0.3975930893786635,0,False,False,False,True,True,False,False,False,True,False,False
67,GRANDE,483.1025,4,0,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
55,GRANDE,519.9549999999999,4,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
156,GRANDE,350.5535087719298,3,0,0,0,0.3659447572876302,0.3177865364253255,0.3459754209670617,0,True,False,False,False,True,False,False,False,False,False,False
159,GRANDE,423.44,4,0,0,0,0.4785470697023485,0.4235103291852269,0.3459754209670617,0,False,False,False,False,True,False,False,True,False,False,False
29,GRANDE,204.0,4,1,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,False,True
19,GRANDE,138.0,7,1,0,1,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
415,GRANDE,156.75,7,0,0,1,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,False,False,False,False,False,False,True,False
67,GRANDE,204.0,5,2,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,False,False
454,GRANDE,114.0,10,0,0,1,0.3346567808274616,0.4488558862852849,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
44,GRANDE,134.0,10,0,0,1,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
57,GRANDE,156.75,3,0,0,1,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
166,GRANDE,114.0,7,0,0,1,0.375496596876965,0.3082210965283459,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
14,GRANDE,174.0,10,0,0,1,0.4785470697023485,0.4426721252232782,0.3459754209670617,0,False,True,False,False,True,False,False,False,False,False,True
454,GRANDE,114.0,10,0,0,1,0.3346567808274616,0.4488558862852849,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
454,GRANDE,114.0,10,0,0,1,0.3346567808274616,0.4488558862852849,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
166,GRANDE,114.0,7,0,0,1,0.375496596876965,0.3082210965283459,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
454,GRANDE,114.0,10,0,0,1,0.3346567808274616,0.4488558862852849,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
97,GRANDE,134.0,8,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
49,GRANDE,114.0,2,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,True
18,GRANDE,716.88,1,0,0,1,0.4785470697023485,0.4426721252232782,0.3459754209670617,0,False,True,False,False,True,False,False,False,False,False,True
18,GRANDE,716.88,1,0,0,1,0.4785470697023485,0.4426721252232782,0.3459754209670617,0,False,True,False,False,True,False,False,False,False,False,True
122,GRANDE,134.0,4,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
292,GRANDE,147.64,8,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
30,GRANDE,109.36,5,0,0,1,0.4785470697023485,0.4426721252232782,0.3464035816116707,0,False,True,False,False,True,False,False,False,False,False,True
62,GRANDE,109.36,7,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,True
190,GRANDE,109.36,5,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
222,GRANDE,227.27,4,0,0,1,0.3823853976768591,0.4235103291852269,0.3464035816116707,0,True,False,False,False,True,False,False,False,False,False,False
176,GRANDE,54.38,5,0,0,1,0.375496596876965,0.4235103291852269,0.3464035816116707,0,False,False,False,True,False,True,False,False,False,False,False
313,GRANDE,109.36,10,0,0,1,0.375496596876965,0.4235103291852269,0.359469705872788,0,False,False,False,True,True,False,False,False,False,False,False
369,GRANDE,357.0285714285714,7,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
153,GRANDE,244.95049504950487,6,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
160,GRANDE,197.94059405940595,6,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
433,GRANDE,277.86,4,0,0,1,0.375496596876965,0.4488558862852849,0.3975930893786635,1,True,False,False,False,True,False,True,False,False,True,False
173,GRANDE,114.0,10,0,0,1,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
433,GRANDE,277.86,4,0,0,1,0.375496596876965,0.4488558862852849,0.3975930893786635,1,True,False,False,False,True,False,True,False,False,True,False
63,GRANDE,114.0,3,0,0,1,0.2140428994091968,0.3082210965283459,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
398,GRANDE,169.8477192982456,3,0,0,1,0.3049146162748641,0.3177865364253255,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,False,False
21,GRANDE,175.4,3,0,0,0,0.3823853976768591,0.4235103291852269,0.3459754209670617,0,False,True,False,False,True,False,False,False,False,False,False
50,GRANDE,288.0,2,0,0,0,0.375496596876965,0.2491549324074749,0.3975930893786635,1,True,False,False,False,True,False,False,False,False,False,False
31,GRANDE,156.75,7,0,0,0,0.375496596876965,0.3082210965283459,0.3973135510480495,0,False,False,False,True,False,False,False,False,False,True,False
193,GRANDE,109.36,7,0,0,1,0.375496596876965,0.4235103291852269,0.359469705872788,0,False,False,False,True,True,False,False,True,False,False,False
70,GRANDE,400.21,7,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,True,True,False,True,False,False
188,GRANDE,136.7,7,1,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,False,True
111,GRANDE,230.73428571428573,7,0,1,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
36,GRANDE,54.68,7,0,0,1,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,True,False,False,True,False,False,True,False
91,GRANDE,232.0,4,3,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,False,True
141,GRANDE,114.0,7,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
129,GRANDE,134.0,14,0,0,1,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
330,GRANDE,541.95,7,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,True,False,False,False,True
140,GRANDE,97.0,7,0,0,1,0.3823853976768591,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,True,False,False,False,False,True
112,GRANDE,134.0,4,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
17,GRANDE,163.53663366336633,3,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,True,False
235,GRANDE,154.0,7,0,0,1,0.375496596876965,0.3082210965283459,0.3973135510480495,0,False,False,False,True,True,False,False,True,False,True,False
145,GRANDE,172.82998585572844,7,0,0,1,0.3823853976768591,0.4405564544781278,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,True,False
100,GRANDE,197.0,10,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
470,GRANDE,293.29,4,1,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,False,False
68,GRANDE,226.2891089108911,6,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
70,GRANDE,217.9165487977369,7,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,True,False
59,GRANDE,230.4,1,0,0,1,0.4785470697023485,0.270723535097418,0.3464035816116707,0,False,True,False,False,True,False,False,True,False,True,False
96,GRANDE,109.36,7,0,0,1,0.375496596876965,0.4426721252232782,0.3464035816116707,0,False,False,False,True,True,False,False,False,False,True,False
62,GRANDE,230.4,1,0,0,1,0.4785470697023485,0.270723535097418,0.3464035816116707,0,False,True,False,False,True,False,False,True,False,True,False
149,GRANDE,134.0,7,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
238,GRANDE,94.0,11,0,0,1,0.375496596876965,0.4426721252232782,0.3464035816116707,0,False,False,False,True,True,False,False,False,False,True,False
152,GRANDE,114.0,4,0,0,1,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
20,GRANDE,134.0,8,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
23,GRANDE,565.89,4,1,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,False,True
124,GRANDE,226.04,4,0,0,1,0.375496596876965,0.4405564544781278,0.3464035816116707,0,False,False,False,True,False,False,False,True,False,True,False
43,GRANDE,338.85,3,0,0,0,0.4785470697023485,0.4426721252232782,0.3536763452541139,0,False,True,False,False,True,False,True,False,False,True,False
158,GRANDE,461.51,4,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
156,GRANDE,109.36,6,0,0,0,0.375496596876965,0.4235103291852269,0.3459754209670617,0,False,False,False,True,True,False,True,False,False,False,False
98,GRANDE,137.64,7,0,1,0,0.375496596876965,0.2833681195308087,0.3975930893786635,0,False,True,False,False,True,False,True,False,True,False,False
20,GRANDE,108.76,9,0,0,0,0.375496596876965,0.4426721252232782,0.3536763452541139,0,False,False,False,True,True,False,True,False,True,False,False
309,GRANDE,185.34653465346537,7,0,0,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
224,GRANDE,161.8384210526316,4,0,0,0,0.375496596876965,0.3177865364253255,0.3464035816116707,0,False,False,False,True,False,True,False,False,False,False,False
88,GRANDE,432.0,4,0,0,0,0.4785470697023485,0.3082210965283459,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
123,GRANDE,204.0,6,1,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,False,False
3,GRANDE,415.27366336633656,5,1,0,0,0.4785470697023485,0.4405564544781278,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,True,False
179,GRANDE,138.72475247524753,3,0,0,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,True,False
51,GRANDE,276.0,2,0,0,0,0.375496596876965,0.270723535097418,0.3536763452541139,0,False,False,False,True,True,False,False,True,False,True,False
5,GRANDE,181.75,1,1,0,0,0.4785470697023485,0.2491549324074749,0.3975930893786635,0,False,True,False,False,False,False,True,False,False,False,False
8,GRANDE,109.36,4,0,0,0,0.375496596876965,0.4426721252232782,0.359469705872788,0,False,False,False,True,True,False,False,False,False,True,False
49,GRANDE,109.36,11,0,0,0,0.375496596876965,0.2219407126844055,0.3975930893786635,0,False,False,False,True,True,False,False,False,True,False,False
453,GRANDE,298.36157894736846,2,0,0,0,0.2140428994091968,0.3177865364253255,0.3975930893786635,1,True,False,False,False,False,True,False,False,False,False,False
67,GRANDE,287.5336842105263,5,0,0,0,0.375496596876965,0.3177865364253255,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,False,False
43,GRANDE,135.4,7,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
74,GRANDE,385.98333333333335,6,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
57,GRANDE,115.4,14,0,1,0,0.375496596876965,0.2471437315444891,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,True,False
8,GRANDE,109.36,4,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
20,GRANDE,144.0,7,2,0,0,0.375496596876965,0.4426721252232782,0.3464035816116707,0,False,True,False,False,False,False,True,False,False,True,False
87,GRANDE,322.15841584158414,3,0,0,0,0.2140428994091968,0.4405564544781278,0.3975930893786635,1,True,False,False,False,False,False,False,True,False,True,False
110,GRANDE,54.68,9,0,0,0,0.375496596876965,0.4488558862852849,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
212,GRANDE,1094.4,7,0,0,1,0.375496596876965,0.4488558862852849,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
453,GRANDE,298.36157894736846,2,0,0,0,0.2140428994091968,0.3177865364253255,0.3975930893786635,1,True,False,False,False,False,True,False,False,False,False,False
188,GRANDE,134.0,9,0,0,0,0.375496596876965,0.2219407126844055,0.3975930893786635,0,False,False,False,True,True,False,True,False,True,False,False
37,GRANDE,203.84,2,0,0,0,0.2140428994091968,0.4426721252232782,0.3975930893786635,1,False,False,False,False,True,False,False,True,False,True,False
272,GRANDE,824.53,8,2,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,False,False,True,False,False,False
6,GRANDE,247.5,3,0,0,0,0.2140428994091968,0.2491549324074749,0.3975930893786635,1,True,False,False,False,False,True,False,False,False,False,False
212,GRANDE,1094.4,7,0,0,1,0.375496596876965,0.4488558862852849,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
212,GRANDE,1094.4,7,0,0,1,0.375496596876965,0.4488558862852849,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
237,GRANDE,149.8851485148515,7,0,0,0,0.4785470697023485,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
268,GRANDE,109.36,7,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
210,GRANDE,154.0,8,0,0,0,0.3049146162748641,0.4426721252232782,0.3975930893786635,1,False,False,False,True,True,False,False,False,True,False,False
32,GRANDE,116.88,2,0,0,0,0.3823853976768591,0.3177865364253255,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
265,GRANDE,145.56,6,1,1,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,False,False
234,GRANDE,154.0,5,0,0,0,0.2140428994091968,0.4235103291852269,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,False,False
34,GRANDE,114.0,7,0,0,0,0.375496596876965,0.4426721252232782,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,True
393,GRANDE,316.0126315789474,3,0,0,1,0.2140428994091968,0.3177865364253255,0.3975930893786635,1,False,False,False,True,True,False,False,True,False,False,False
552,GRANDE,134.0,9,0,0,1,0.375496596876965,0.2471437315444891,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,True,False
393,GRANDE,292.0126315789474,3,0,0,1,0.2140428994091968,0.3177865364253255,0.3975930893786635,1,False,False,False,True,True,False,False,True,False,False,False
191,GRANDE,126.0,6,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
169,GRANDE,126.0,9,0,0,1,0.375496596876965,0.4426721252232782,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,True,False
55,GRANDE,203.15,7,1,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
92,GRANDE,509.74,6,0,0,0,0.3823853976768591,0.3177865364253255,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
159,GRANDE,381.0,2,0,0,0,0.375496596876965,0.270723535097418,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
81,GRANDE,1321.2,4,0,0,0,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
6,GRANDE,741.2599999999999,3,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
106,GRANDE,114.0,3,0,0,1,0.3049146162748641,0.4426721252232782,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,True,False
250,GRANDE,114.0,3,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
207,GRANDE,114.0,3,0,1,1,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
345,GRANDE,483.8316831683169,7,1,0,1,0.375496596876965,0.4426721252232782,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,False,True
54,GRANDE,316.0,1,0,0,0,0.2140428994091968,0.2491549324074749,0.3975930893786635,1,True,False,False,False,True,False,True,False,False,False,False
143,GRANDE,114.0,4,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
259,GRANDE,117.66,7,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
16,GRANDE,275.0,3,2,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,False,False
117,GRANDE,149.4,6,1,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,False,False
267,GRANDE,147.64,10,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,False,True
71,GRANDE,134.0,9,0,0,1,0.375496596876965,0.2219407126844055,0.3975930893786635,0,False,False,False,True,True,False,False,False,True,False,False
311,GRANDE,247.48631578947368,2,0,0,1,0.3049146162748641,0.3177865364253255,0.3975930893786635,1,False,False,False,True,True,False,False,False,False,False,False
304,GRANDE,243.91,5,0,0,1,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
92,GRANDE,54.68,8,0,0,0,0.375496596876965,0.4426721252232782,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
178,GRANDE,126.0,7,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
67,GRANDE,126.0,7,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
16,GRANDE,159.0,7,1,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,False,False
237,GRANDE,153.63168316831684,5,0,0,0,0.3823853976768591,0.4405564544781278,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
